RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9480,10384230,Customer_9479,800,France,Female,34,1,62121.76,2,1,1,34256.32,0
9481,15122888,Customer_9480,770,France,Male,62,1,118880.71,1,0,0,77924.59,0
9482,11162844,Customer_9481,457,France,Male,22,8,130293.95,1,1,0,154989.93,0
9483,19736566,Customer_9482,361,Germany,Male,20,3,182661.1,2,0,0,154383.26,0
9484,14583279,Customer_9483,792,Spain,Female,26,5,236498.05,2,0,1,33196.1,1
9485,12675063,Customer_9484,753,Spain,Male,37,9,125936.8,2,1,1,97795.74,0
9486,15867093,Customer_9485,692,Germany,Female,38,1,88751.34,1,0,0,175106.66,0
9487,11310540,Customer_9486,435,France,Female,50,3,64675.85,2,0,0,160399.34,0
9488,14886252,Customer_9487,637,France,Female,22,1,158664.3,2,1,1,120375.61,0
9489,11751344,Customer_9488,676,France,Female,41,2,235729.28,1,1,0,49222.39,1
9490,13459588,Customer_9489,563,France,Male,80,1,0.0,2,1,0,71662.2,1
9491,10305352,Customer_9490,393,Germany,Female,43,7,51525.66,1,1,0,134196.45,0
9492,14890329,Customer_9491,671,France,Male,50,4,0.0,2,1,1,158467.78,0
9493,10982858,Customer_9492,427,France,Male,35,4,0.0,1,1,0,126592.52,1
9494,11023973,Customer_9493,404,France,Female,35,7,0.0,1,1,0,85121.97,1
9495,15386187,Customer_9494,621,Germany,Male,55,7,178200.6,2,1,1,119559.13,0
9496,16455015,Customer_9495,693,France,Male,50,6,72338.86,1,1,1,10726.35,0
9497,19252167,Customer_9496,420,France,Male,44,4,122849.16,1,1,0,149767.93,0
9498,10553845,Customer_9497,417,France,Female,66,6,75057.83,1,1,1,170353.83,0
9499,19075510,Customer_9498,529,Spain,Female,67,0,21014.81,2,1,0,18756.48,0
9500,16886862,Customer_9499,729,France,Female,32,2,192145.9,1,1,1,85897.12,0
9501,17900134,Customer_9500,770,Germany,Male,69,2,207170.94,1,1,1,171263.7,0
9502,10363053,Customer_9501,523,Germany,Male,85,1,0.0,2,1,1,123455.06,0
9503,14981798,Customer_9502,518,Germany,Female,36,5,59909.53,1,0,0,101844.08,1
9504,16616258,Customer_9503,738,Spain,Female,42,2,107489.43,1,1,0,26541.06,0
9505,10510867,Customer_9504,799,France,Male,42,3,202867.33,1,1,0,150068.52,0
9506,12456744,Customer_9505,610,France,Female,50,2,0.0,2,0,0,140961.29,0
9507,13048110,Customer_9506,796,France,Female,77,6,202177.84,1,0,0,122050.4,1
9508,14791748,Customer_9507,474,Germany,Male,54,3,0.0,1,1,0,21484.38,1
9509,13927008,Customer_9508,480,France,Male,60,4,0.0,2,0,0,132121.89,0
9510,11026819,Customer_9509,583,France,Female,26,6,15097.87,2,1,0,19817.97,0
9511,16481911,Customer_9510,741,Germany,Female,31,3,67388.19,2,1,1,166209.61,0
9512,13898243,Customer_9511,503,Germany,Female,20,5,27846.62,2,1,1,175162.76,0
9513,12208293,Customer_9512,679,France,Female,86,8,64820.89,1,0,0,110868.29,1
9514,15233337,Customer_9513,474,Germany,Male,73,5,202945.5,2,1,1,171202.29,0
9515,17699152,Customer_9514,703,Germany,Female,43,4,0.0,1,1,1,86148.58,0
9516,12761298,Customer_9515,843,France,Female,70,0,70955.91,2,1,0,65107.4,0
9517,18411030,Customer_9516,728,France,Male,58,7,129237.69,2,0,0,101979.85,1
9518,16179082,Customer_9517,449,Germany,Male,38,4,218510.24,2,0,1,116168.33,0
9519,12327892,Customer_9518,402,Germany,Male,56,4,62495.54,1,1,1,155626.64,0
9520,11179734,Customer_9519,681,France,Male,40,2,0.0,1,0,0,124392.57,0
9521,19357977,Customer_9520,817,France,Male,91,9,145892.27,1,1,0,172611.75,0
9522,16709640,Customer_9521,477,Germany,Male,75,1,169092.35,3,0,1,187806.5,0
9523,12976469,Customer_9522,762,Spain,Male,86,0,215442.16,1,0,0,109179.27,0
9524,18948796,Customer_9523,363,Germany,Female,46,8,6603.91,2,0,0,146358.42,1
9525,15575572,Customer_9524,845,France,Female,79,4,132433.37,1,1,0,101488.36,0
9526,15766907,Customer_9525,354,France,Male,70,9,0.0,1,1,0,182152.06,0
9527,17168520,Customer_9526,599,Spain,Female,62,3,221150.76,1,0,1,15800.84,0
9528,13369824,Customer_9527,717,France,Female,44,6,33173.55,2,0,0,146535.84,0
9529,15184548,Customer_9528,376,Spain,Male,51,3,85362.91,2,1,1,104304.84,0
9530,12113689,Customer_9529,474,Spain,Male,31,1,19638.95,2,0,1,21615.15,0
9531,15053497,Customer_9530,801,France,Male,58,8,208733.52,2,0,1,151680.58,1
9532,16178298,Customer_9531,378,Spain,Male,91,7,214341.59,1,0,0,84636.33,0
9533,10323381,Customer_9532,352,France,Male,77,3,0.0,2,0,0,110170.94,0
9534,13567679,Customer_9533,830,Spain,Female,59,7,5198.82,2,1,1,145433.26,0
9535,11616122,Customer_9534,763,France,Female,68,8,25549.54,2,1,0,57893.2,0
9536,11182378,Customer_9535,577,France,Male,28,1,156089.53,2,0,1,64782.23,0
9537,16403914,Customer_9536,486,Germany,Male,52,3,0.0,1,0,1,77765.8,0
9538,13656639,Customer_9537,606,Spain,Female,36,5,209716.02,2,1,1,152047.07,0
9539,19118248,Customer_9538,589,France,Female,82,6,0.0,3,0,1,196545.09,1
9540,10663088,Customer_9539,628,Germany,Female,78,4,104492.47,2,1,1,78962.84,1
9541,14318676,Customer_9540,672,France,Male,64,9,0.0,1,0,1,126051.56,0
9542,13535417,Customer_9541,509,France,Male,31,9,0.0,2,0,0,71569.53,0
9543,13208616,Customer_9542,821,France,Female,84,6,0.0,1,1,1,176588.97,0
9544,11030683,Customer_9543,355,France,Male,69,3,187122.76,1,1,0,187746.25,0
9545,16564955,Customer_9544,810,France,Female,49,7,108130.73,3,1,1,46028.29,0
9546,14917303,Customer_9545,654,France,Male,27,2,165113.92,2,1,1,134278.06,0
9547,16489106,Customer_9546,492,France,Male,34,2,242513.46,2,1,0,182130.28,0
9548,19578264,Customer_9547,791,France,Female,57,4,61612.89,3,1,0,100247.44,1
9549,14272069,Customer_9548,530,France,Female,85,5,198750.55,2,1,1,73714.96,0
9550,16676754,Customer_9549,379,Spain,Male,80,2,147593.58,2,1,1,182073.92,0
9551,18161148,Customer_9550,809,France,Female,32,9,0.0,1,1,1,58995.37,0
9552,11419090,Customer_9551,602,Spain,Male,56,1,0.0,1,1,1,49349.1,0
9553,17392274,Customer_9552,389,Germany,Female,74,4,179927.37,2,1,1,177302.21,0
9554,17045898,Customer_9553,536,Germany,Female,27,9,0.0,2,1,1,130385.91,0
9555,11222373,Customer_9554,668,Germany,Male,88,5,61638.37,1,1,0,45157.81,1
9556,10398271,Customer_9555,653,Spain,Male,34,2,0.0,1,1,0,132145.19,0
9557,10485098,Customer_9556,576,France,Male,34,6,108063.94,2,1,1,176480.63,0
9558,16710589,Customer_9557,569,Germany,Female,33,2,0.0,1,0,0,26968.33,0
9559,16436191,Customer_9558,729,Germany,Female,20,1,16900.35,1,1,1,58771.28,0
9560,14656967,Customer_9559,673,Germany,Male,68,9,0.0,2,0,1,124800.17,0
9561,19511908,Customer_9560,740,Spain,Female,63,3,50761.81,1,1,1,31847.9,1
9562,11963950,Customer_9561,780,France,Male,72,2,105999.18,2,1,0,182035.45,0
9563,13146298,Customer_9562,392,Germany,Male,43,6,15174.97,1,1,1,122660.83,0
9564,10885579,Customer_9563,493,Germany,Male,48,7,0.0,2,1,1,121147.43,0
9565,10568256,Customer_9564,627,France,Male,89,2,139962.92,2,1,0,20619.62,0
9566,19065326,Customer_9565,668,France,Male,36,5,203321.73,1,0,1,90049.26,0
9567,16436956,Customer_9566,523,Germany,Female,85,0,0.0,1,1,1,47035.22,1
9568,17511603,Customer_9567,596,Spain,Female,32,4,165206.28,1,0,0,163620.26,0
9569,15699868,Customer_9568,522,France,Male,75,1,0.0,2,1,0,73864.19,0
9570,15122728,Customer_9569,390,Spain,Female,47,0,0.0,2,1,1,86576.13,0
9571,15655003,Customer_9570,758,France,Male,65,6,31942.96,1,1,0,131724.79,0
9572,18039949,Customer_9571,399,France,Female,73,9,0.0,1,1,0,146310.12,0
9573,17818262,Customer_9572,672,France,Female,59,3,130972.76,1,0,1,160096.12,1
9574,19693499,Customer_9573,529,France,Male,41,4,0.0,1,0,0,43223.91,0
9575,10425170,Customer_9574,691,France,Female,69,1,152125.12,2,1,1,59885.04,0
9576,13062269,Customer_9575,508,France,Male,60,7,70225.9,2,1,0,27553.5,0
9577,17488282,Customer_9576,386,Germany,Female,51,9,119751.97,1,0,0,172724.95,0
9578,18387864,Customer_9577,755,Germany,Male,77,2,0.0,2,0,1,69932.77,0
9579,13391788,Customer_9578,376,France,Male,20,6,0.0,1,1,0,33968.15,0
9580,15052243,Customer_9579,725,France,Male,85,0,45772.25,2,1,0,69157.21,0
9581,10624704,Customer_9580,735,France,Male,28,9,0.0,2,1,1,20860.62,0
9582,11932489,Customer_9581,605,Germany,Male,30,0,111274.59,2,0,1,168950.85,0
9583,13891196,Customer_9582,627,France,Male,67,6,75831.06,2,1,0,64536.88,1
9584,17530247,Customer_9583,598,France,Female,36,0,0.0,2,1,0,76513.78,0
9585,11690249,Customer_9584,530,Spain,Male,61,8,227803.48,2,1,1,188664.55,0
9586,18187645,Customer_9585,366,Spain,Female,50,8,11060.61,2,0,1,45972.93,1
9587,13716444,Customer_9586,717,France,Male,55,7,90619.5,1,1,0,48756.45,0
9588,14375788,Customer_9587,474,France,Female,20,7,228205.41,1,1,1,116488.79,0
9589,19963347,Customer_9588,661,France,Male,82,3,44942.99,1,0,0,194732.44,0
9590,17092187,Customer_9589,561,Spain,Male,52,3,0.0,1,1,0,181224.33,0
9591,15403732,Customer_9590,821,Germany,Female,53,4,0.0,2,0,0,122648.53,1
9592,18882380,Customer_9591,586,France,Male,55,8,184141.36,2,0,0,164323.71,1
9593,19390356,Customer_9592,764,Germany,Male,56,2,39565.62,2,1,0,102648.16,0
9594,18117324,Customer_9593,849,France,Male,42,3,149013.3,2,1,1,92579.37,0
9595,13479374,Customer_9594,648,France,Male,81,9,2.11,1,0,0,86088.46,1
9596,16121980,Customer_9595,549,France,Female,30,4,63140.94,2,0,1,96360.66,0
9597,10062292,Customer_9596,726,France,Male,85,6,40541.3,1,1,1,144316.56,0
9598,14734628,Customer_9597,530,France,Female,87,4,0.0,2,0,1,166078.66,1
9599,13844515,Customer_9598,738,France,Male,18,8,215106.57,2,0,0,119440.03,0
9600,15499728,Customer_9599,479,France,Male,89,5,228699.15,3,0,1,175099.97,0
9601,10218023,Customer_9600,470,France,Male,71,2,188757.89,2,1,0,131354.27,0
9602,10583230,Customer_9601,536,Spain,Male,26,5,0.0,1,1,1,162519.71,0
9603,14037699,Customer_9602,737,France,Female,53,5,0.0,1,0,1,141025.61,0
9604,15443962,Customer_9603,576,France,Male,54,9,68680.34,2,0,1,157018.9,0
9605,11114157,Customer_9604,511,Germany,Male,76,0,77472.44,2,1,1,13620.23,1
9606,17911451,Customer_9605,800,Spain,Male,38,6,194251.37,2,1,0,174772.05,1
9607,15055050,Customer_9606,461,Spain,Female,37,2,63221.08,1,1,1,178327.73,0
9608,18494907,Customer_9607,817,France,Female,18,0,0.0,1,1,1,169849.26,0
9609,11777523,Customer_9608,806,France,Female,76,0,199115.88,1,0,0,148729.73,1
9610,14670398,Customer_9609,483,Germany,Female,45,4,249929.43,2,0,0,159629.49,1
9611,16482376,Customer_9610,535,Germany,Male,88,9,114794.64,1,0,0,44432.95,1
9612,13376672,Customer_9611,524,France,Male,73,9,147332.05,2,0,1,19048.82,0
9613,15889916,Customer_9612,610,Spain,Female,26,1,70100.39,1,1,0,65051.23,0
9614,10174563,Customer_9613,666,France,Male,82,1,150936.15,2,0,1,94064.76,0
9615,19986711,Customer_9614,838,Spain,Male,53,3,243475.07,2,1,0,61447.85,0
9616,19492851,Customer_9615,661,Spain,Female,51,9,7595.05,1,1,1,175426.14,0
9617,16215656,Customer_9616,707,Germany,Male,49,6,0.0,1,1,0,193236.8,0
9618,15934776,Customer_9617,768,Spain,Female,83,7,70323.54,2,0,0,156450.68,0
9619,16360735,Customer_9618,724,Germany,Female,42,9,245592.47,2,0,0,100555.61,1
9620,16250194,Customer_9619,828,France,Female,68,6,33162.35,1,0,1,37695.04,0
9621,11841345,Customer_9620,618,France,Female,80,8,203090.05,2,1,0,175687.81,0
9622,16922855,Customer_9621,631,France,Female,62,6,68638.46,3,1,0,169979.89,0
9623,14682586,Customer_9622,819,France,Female,43,3,215150.74,2,1,1,40836.74,0
9624,19571027,Customer_9623,573,Germany,Male,38,8,0.0,2,1,0,19254.13,1
9625,18779534,Customer_9624,601,France,Male,68,8,60565.27,2,1,0,180802.96,0
9626,19955887,Customer_9625,413,France,Male,41,2,177433.25,2,1,1,166168.63,0
9627,13527801,Customer_9626,812,Germany,Female,29,9,210395.19,2,0,0,187507.95,0
9628,14255299,Customer_9627,744,Spain,Female,28,7,117534.8,2,0,0,77997.02,0
9629,17157989,Customer_9628,667,France,Female,44,0,178497.32,1,1,1,135006.59,0
9630,12040156,Customer_9629,813,France,Male,40,1,45395.63,1,0,1,174197.7,0
9631,16059326,Customer_9630,780,France,Male,50,7,234403.05,1,1,0,74871.46,0
9632,17724136,Customer_9631,473,Germany,Female,55,7,24112.38,1,1,0,100160.25,0
9633,11262532,Customer_9632,419,France,Female,72,5,0.0,1,1,1,111020.38,1
9634,17646771,Customer_9633,587,Germany,Female,87,7,0.0,1,1,1,15561.74,0
9635,18069233,Customer_9634,424,France,Female,59,7,38188.25,1,1,0,167392.2,0
9636,18945903,Customer_9635,791,France,Female,46,1,101670.08,1,1,0,189321.83,0
9637,18143990,Customer_9636,849,Spain,Male,51,2,114434.01,1,1,1,89255.46,0
9638,12614083,Customer_9637,359,France,Female,74,6,129647.31,1,0,0,126118.86,0
9639,19707974,Customer_9638,749,France,Female,20,2,10199.89,2,1,1,112908.02,0
9640,16346904,Customer_9639,617,France,Female,23,1,54776.52,2,1,1,76100.38,0
9641,11606715,Customer_9640,804,France,Female,65,5,0.0,2,1,1,25661.79,0
9642,16694055,Customer_9641,836,Germany,Male,81,1,0.0,2,0,0,108825.97,1
9643,18869852,Customer_9642,824,France,Female,30,1,82501.69,1,0,0,56380.8,0
9644,16313507,Customer_9643,437,France,Female,53,1,115293.59,2,1,1,133945.32,0
9645,14276410,Customer_9644,399,France,Female,87,3,0.0,2,1,0,112072.23,0
9646,13159977,Customer_9645,492,Germany,Male,50,6,205534.97,2,1,0,122200.4,0
9647,19801954,Customer_9646,408,Spain,Female,74,5,239170.93,2,1,1,124330.35,1
9648,17280667,Customer_9647,803,Germany,Male,72,4,0.0,1,1,0,178279.39,0
9649,13055118,Customer_9648,667,Germany,Female,30,3,195484.48,2,0,1,38009.95,0
9650,17643089,Customer_9649,560,France,Female,68,1,88097.28,1,0,1,163075.87,0
9651,17899009,Customer_9650,421,France,Female,70,7,0.0,2,1,0,191397.67,1
9652,18186056,Customer_9651,593,France,Female,53,1,149931.93,1,1,1,147049.7,0
9653,18382725,Customer_9652,588,France,Female,22,7,102599.66,1,1,0,36419.68,0
9654,13599091,Customer_9653,539,France,Female,42,9,0.0,2,0,1,171545.64,0
9655,11440666,Customer_9654,833,Germany,Female,54,3,187191.02,2,1,1,160441.36,1
9656,19470395,Customer_9655,399,Germany,Female,36,4,0.0,1,0,0,173921.48,1
9657,16496864,Customer_9656,554,Spain,Female,52,0,109454.75,2,1,0,102404.89,1
9658,12678147,Customer_9657,403,France,Male,51,1,0.0,1,0,1,165846.57,1
9659,18603295,Customer_9658,659,Germany,Male,71,7,100101.33,1,1,1,39262.58,0
9660,16146321,Customer_9659,830,Spain,Male,63,0,0.0,1,1,1,119567.98,0
9661,15744962,Customer_9660,573,Germany,Male,23,2,159460.55,2,1,1,114830.34,0
9662,15195353,Customer_9661,505,France,Female,18,1,0.0,2,1,0,180379.51,0
9663,19933304,Customer_9662,709,France,Female,88,9,39452.67,2,1,0,173952.93,1
9664,12781642,Customer_9663,400,France,Male,51,4,245459.83,1,0,1,146047.67,0
9665,17522820,Customer_9664,590,France,Male,73,3,0.0,1,1,0,43221.13,0
9666,11945604,Customer_9665,679,Germany,Male,43,3,195027.75,1,1,1,163281.39,0
9667,17631749,Customer_9666,510,France,Male,59,3,249713.65,2,0,1,126707.49,0
9668,12233483,Customer_9667,478,France,Female,55,3,126007.87,1,1,1,165153.15,1
9669,18929408,Customer_9668,434,Germany,Male,43,3,17822.81,1,1,0,188287.84,1
9670,13175688,Customer_9669,418,Spain,Female,76,5,0.0,2,1,1,95516.83,1
9671,11157251,Customer_9670,734,France,Female,41,1,217691.51,3,0,0,151456.18,1
9672,16739124,Customer_9671,722,Germany,Female,38,3,0.0,1,1,0,194861.09,1
9673,15546894,Customer_9672,404,France,Male,77,6,6034.36,2,1,1,50593.8,1
9674,14394814,Customer_9673,434,France,Male,37,6,33955.92,1,1,1,170929.82,0
9675,19129578,Customer_9674,694,France,Female,23,0,80991.6,1,1,0,36967.39,1
9676,16695534,Customer_9675,817,Germany,Male,84,9,231070.26,2,1,1,13254.91,1
9677,15896936,Customer_9676,778,Spain,Male,27,8,616.8,2,1,0,170935.21,0
9678,19037365,Customer_9677,678,France,Female,29,6,200949.47,1,0,1,192376.32,0
9679,15166570,Customer_9678,429,Germany,Female,39,5,0.0,2,1,1,16120.14,1
9680,16939757,Customer_9679,569,France,Male,79,1,0.0,2,1,1,170440.28,0
9681,19169012,Customer_9680,773,Germany,Female,78,5,0.0,2,1,0,142884.81,1
9682,15351456,Customer_9681,459,France,Male,34,4,0.0,1,0,0,142959.97,0
9683,14494751,Customer_9682,602,France,Male,27,8,0.0,1,0,0,97328.14,0
9684,14401912,Customer_9683,846,Spain,Female,29,0,30090.69,1,0,0,89248.94,0
9685,14293722,Customer_9684,666,Germany,Female,57,4,7920.45,1,1,0,80873.59,1
9686,15609963,Customer_9685,513,France,Male,40,2,218414.76,1,0,1,82549.17,0
9687,13798993,Customer_9686,452,France,Female,57,8,161232.42,2,0,1,188059.74,1
9688,10090459,Customer_9687,462,France,Male,91,0,0.0,1,0,0,164997.79,0
9689,14385912,Customer_9688,601,France,Female,91,5,241107.86,1,1,1,69606.16,0
9690,19786667,Customer_9689,501,Spain,Male,67,2,192441.4,2,1,1,150707.17,0
9691,12299527,Customer_9690,685,Spain,Female,27,0,99361.22,2,1,1,134731.92,0
9692,14733419,Customer_9691,747,France,Male,21,2,0.0,2,1,0,170737.0,0
9693,12759434,Customer_9692,717,France,Male,18,1,36173.24,2,1,0,27464.0,0
9694,11291514,Customer_9693,600,Spain,Female,60,9,0.0,4,1,1,143026.58,1
9695,10226352,Customer_9694,703,France,Male,22,7,0.0,2,1,0,56537.85,1
9696,10763581,Customer_9695,437,Germany,Male,51,2,65271.36,2,0,0,55903.46,0
9697,12998240,Customer_9696,844,France,Male,83,6,228968.21,2,1,1,144089.6,1
9698,16644372,Customer_9697,808,Germany,Male,41,9,0.0,1,0,1,180039.31,1
9699,17507322,Customer_9698,842,Germany,Male,31,5,146755.52,2,1,0,108045.83,1
9700,11560914,Customer_9699,449,Spain,Female,58,6,192902.03,2,1,1,98450.93,0
9701,12947897,Customer_9700,469,Spain,Male,59,6,183027.25,1,0,1,164870.27,0
9702,11364285,Customer_9701,734,France,Male,30,9,0.0,1,1,0,14835.2,0
9703,18977861,Customer_9702,652,Germany,Male,46,0,0.0,2,1,0,144342.24,1
9704,14845296,Customer_9703,553,Spain,Female,82,3,229619.31,2,0,1,20663.9,0
9705,12216992,Customer_9704,498,France,Female,63,3,82236.58,1,0,0,56439.3,1
9706,17758424,Customer_9705,550,France,Male,51,4,0.0,1,1,0,136742.64,0
9707,16964297,Customer_9706,644,France,Male,80,9,231662.74,2,1,1,82237.02,0
9708,15960972,Customer_9707,352,France,Female,21,4,0.0,1,1,0,66092.6,0
9709,16239068,Customer_9708,749,France,Female,45,7,0.0,2,0,1,105819.31,0
9710,18350248,Customer_9709,417,Germany,Male,18,3,194008.18,2,0,1,171474.81,1
9711,13755392,Customer_9710,503,France,Female,53,0,0.0,1,0,1,90939.81,0
9712,11386697,Customer_9711,843,Spain,Male,30,4,93349.68,2,0,1,111247.37,0
9713,17221731,Customer_9712,531,France,Male,22,0,226066.36,1,1,1,40014.76,0
9714,12267513,Customer_9713,362,France,Male,31,2,0.0,2,0,1,94481.89,0
9715,16952104,Customer_9714,538,France,Female,49,7,107957.26,1,0,0,13142.76,0
9716,12713158,Customer_9715,369,France,Male,67,9,189158.47,1,1,1,169245.55,0
9717,16469822,Customer_9716,688,France,Male,44,4,202785.11,1,1,0,49298.55,0
9718,11005365,Customer_9717,632,France,Female,52,6,50569.62,2,0,1,184778.78,0
9719,18693763,Customer_9718,735,France,Male,20,0,11901.16,2,1,1,77962.62,0
9720,19210185,Customer_9719,359,Germany,Male,21,5,200712.79,2,1,0,168816.35,0
9721,11793477,Customer_9720,537,Spain,Male,24,7,0.0,2,0,1,84027.69,0
9722,15734365,Customer_9721,694,France,Female,20,5,35880.93,2,1,0,39019.33,0
9723,18866340,Customer_9722,368,Germany,Female,76,3,21392.09,1,1,0,105707.79,0
9724,18182592,Customer_9723,492,Germany,Male,91,7,0.0,2,1,1,59511.79,0
9725,17252450,Customer_9724,452,France,Female,18,7,145704.47,1,1,0,71369.99,0
9726,12910716,Customer_9725,652,Spain,Male,45,5,213497.59,2,1,1,70064.15,0
9727,15792738,Customer_9726,590,Spain,Male,76,7,7891.75,2,1,0,75709.46,1
9728,19703794,Customer_9727,501,France,Female,70,5,0.0,2,1,0,104643.37,1
9729,12149227,Customer_9728,621,France,Female,27,3,221810.78,2,0,1,34260.96,0
9730,15587458,Customer_9729,686,France,Male,88,5,111574.92,1,1,0,58950.69,1
9731,16115631,Customer_9730,537,France,Female,20,8,19166.61,1,1,1,130140.69,0
9732,12480945,Customer_9731,813,Germany,Female,24,7,236685.8,2,0,1,153583.36,0
9733,14322820,Customer_9732,559,France,Female,26,6,18007.48,1,0,1,56323.79,0
9734,10203385,Customer_9733,526,Spain,Male,86,4,0.0,1,1,1,59782.26,0
9735,19236864,Customer_9734,737,Germany,Male,30,6,123289.13,1,1,0,100826.09,1
9736,15723478,Customer_9735,543,Germany,Female,57,0,0.0,1,1,1,196408.58,1
9737,14062009,Customer_9736,526,Germany,Male,79,7,125651.71,1,0,1,114537.53,0
9738,12373062,Customer_9737,718,France,Male,79,4,0.0,2,1,1,164564.21,0
9739,13706289,Customer_9738,764,France,Female,27,6,220162.54,1,1,0,184548.9,0
9740,18142090,Customer_9739,415,Germany,Male,28,6,241002.52,1,1,1,131007.89,1
9741,19553202,Customer_9740,659,France,Female,79,7,0.0,2,1,0,108639.47,0
9742,17975446,Customer_9741,351,France,Male,73,6,113680.98,1,1,0,155264.34,1
9743,19911627,Customer_9742,666,Spain,Male,66,5,207773.79,2,0,0,70587.17,0
9744,13810863,Customer_9743,620,Germany,Female,33,5,207773.37,2,1,1,194795.93,0
9745,19480801,Customer_9744,409,France,Male,90,4,0.0,1,0,0,100321.16,0
9746,12859056,Customer_9745,717,Germany,Female,91,4,144055.91,1,0,0,186375.74,1
9747,11196810,Customer_9746,392,Spain,Male,26,3,38529.25,2,1,0,154359.87,0
9748,10477024,Customer_9747,442,France,Male,50,6,158885.5,1,1,0,50186.81,0
9749,12416540,Customer_9748,575,France,Male,52,2,208497.25,3,1,0,51932.5,0
9750,10641525,Customer_9749,773,Spain,Female,56,4,0.0,2,1,1,76467.63,0
9751,12379430,Customer_9750,829,France,Male,42,2,80761.76,2,1,1,80688.09,0
9752,18133612,Customer_9751,818,France,Male,73,7,112233.57,1,1,0,12849.62,1
9753,13385588,Customer_9752,635,France,Female,65,4,211270.02,1,0,0,172600.75,1
9754,19668577,Customer_9753,412,Spain,Female,27,9,0.0,1,1,1,55685.17,0
9755,14245095,Customer_9754,629,France,Male,58,5,0.0,1,1,1,166706.19,0
9756,15704702,Customer_9755,777,France,Female,76,0,60758.39,4,0,1,101746.1,1
9757,19040373,Customer_9756,363,France,Female,45,3,0.0,1,1,0,122486.3,0
9758,16318190,Customer_9757,377,Spain,Female,58,8,119971.87,1,1,1,111925.67,0
9759,18013785,Customer_9758,491,France,Female,83,4,148388.56,2,0,1,189489.6,0
9760,14964310,Customer_9759,789,Germany,Male,68,0,162174.36,1,1,1,89415.06,1
